BindingDB MonomerID,Ligand SMILES,Gbinding Average
50399524,CCCCNC(=O)N1CCC(CC1)Nc1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,5.4759
50399525,"CC(C)(C)OC(=O)N1CCC(CC1)Nc1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1, CC(C)(C)OC(=O)N1CCC(CC1)Nc1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1",7.6206
50399526,CCCCNC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,6.5702
50399527,CCCNC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,6.6576
50399528,CC(C)NC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,6.4724
50399529,CCNC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,6.71
50399530,CC(C)(C)NC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,7.5935
50399531,CS(=O)(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.2076
50399532,NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,7.9586
50399533,"CC(C)(C)OC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1, CC(C)(C)OC(=O)NC1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1",8.1481
50399534,NC(=O)C1(CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.7471
50401046,CCCCCn1c(C)c(C(=O)c2cccc3cccc(I)c23)c2ccccc12,6.2823
50401047,CCCCCn1cc(C(=O)c2cccc3cccc(I)c23)c2ccccc12,7.1367
50401048,CCCn1c(C)c(C(=O)c2cccc3cccc(I)c23)c2ccccc12,5.3675
50401049,CCCn1cc(C(=O)c2cccc3cccc(I)c23)c2ccccc12,5.5287
50401050,CCCCCn1c(C)c(C(=O)c2cccc3cccc(Br)c23)c2ccccc12,7.2676
50401051,CCCCCn1cc(C(=O)c2cccc3cccc(Br)c23)c2ccccc12,7.6778
50401054,CCCCCn1c(C)c(C(=O)c2cccc3cccc(Cl)c23)c2ccccc12,6.9355
50401055,CCCCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc12,7.6383
50401057,CCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc12,6.1925
50401058,CCCCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc12,7.8539
50401059,CCCCCn1cc(C(=O)c2ccc(I)c3ccccc23)c2ccccc12,8.6021
50401060,CCCn1c(C)c(C(=O)c2ccc(I)c3ccccc23)c2ccccc12,6.3002
50401061,CCCn1cc(C(=O)c2ccc(I)c3ccccc23)c2ccccc12,6.8539
50401062,CCCCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc12,7.8539
50401063,CCCCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc12,8.9208
50401064,CCCn1c(C)c(C(=O)c2ccc(Br)c3ccccc23)c2ccccc12,6.4283
50401065,CCCn1cc(C(=O)c2ccc(Br)c3ccccc23)c2ccccc12,6.7932
50401066,CCCCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc12,8.0506
50401067,CCCCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc12,8.6383
50401068,CCCn1c(C)c(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc12,6.7282
50401069,CCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc12,7.0315
50401070,CCCCCn1c(C)c(C(=O)c2ccc(F)c3ccccc23)c2ccccc12,7.8539
50401071,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc12,8.1427
50401072,CCCn1c(C)c(C(=O)c2ccc(F)c3ccccc23)c2ccccc12,6.2757
50401073,CCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc12,6.6198
50402857,Fc1cccc(c1C(=O)Nc1sc2COCCc2c1C(=O)N1CC(F)(F)C1)C(F)(F)F,4.9547
50402859,FC(F)(F)c1ccccc1C(=O)Nc1sc2COCCc2c1C(=O)N1CC(F)(F)C1,5.1433
50402863,FC(F)(F)Oc1ccccc1C(=O)Nc1sc2COCCc2c1C(=O)N1CCCCC1,4.7122
50402864,FC(F)(F)c1ccccc1C(=O)Nc1sc2COCCc2c1C(=O)N1CCCCC1,4.9318
50404173,COc1ccc(CN(CCN(C)CCCCCCCCNC(=O)c2ccc(c(c2)C(O)=O)-c2c3ccc(O)cc3oc3cc(=O)ccc23)c2ccccn2)cc1,7.8861
50408215,COc1ccc(cc1)-c1cn(Cc2ccc(F)cc2)c(=O)c(C(=O)NC2CCCCCC2)c1C,7.5086
50408218,Cc1ccnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,6.8827
50408220,Cc1ccn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,7.9208
50408222,Cc1c(Br)cnc(OCc2ccc(F)cc2)c1C(=O)NC1CCCCCC1,6.9469
50408224,Cc1c(Br)cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1,8.6383
50408226,Cc1c(cn(Cc2ccc(F)cc2)c(=O)c1C(=O)NC1CCCCCC1)-c1ccccc1,7.6383
50416463,CCN1CCN(CC1)C(=O)c1cn2[C@@H](COc3cccc1c23)C1CCCCC1,7.9
50416472,COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N1C[C@H](C)N(C)[C@H](C)C1,8.8996
50416474,C[C@H]1CN(CCN1C)C(=O)c1cn2[C@@H](COc3cccc1c23)C1CCCCC1,8.699
50418012,CN(CC(N)=O)Cc1nc(no1)-c1cn(CC2CCOCC2)c2c(Cl)cccc12,8.4001
50418210,"Cc1ccc(cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCCC(C)(C)O)C(F)(F)F, Cc1ccc(cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCCC(C)(C)O)C(F)(F)F",8.3247
50418211,"COc1ccc(cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)O)C(F)(F)F, COc1ccc(cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)O)C(F)(F)F",8.03
50418212,"CC(C)(O)CCNC(=O)c1cc2cc(ccc2n1Cc1cccc(OC(F)(F)F)c1)C#N, CC(C)(O)CCNC(=O)c1cc2cc(ccc2n1Cc1cccc(OC(F)(F)F)c1)C#N",8.0851
50418213,"COc1ccc(OC(F)(F)F)cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)O, COc1ccc(OC(F)(F)F)cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)O",7.9548
50418228,"CC(C)(CO)CNC(=O)c1cc2cc(ccc2n1Cc1cccc(OC(F)(F)F)c1)C#N, CC(C)(CO)CNC(=O)c1cc2cc(ccc2n1Cc1cccc(OC(F)(F)F)c1)C#N",8.9201
50418229,"COc1ccc(OC(F)(F)F)cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)CO, COc1ccc(OC(F)(F)F)cc1Cn1c(cc2cc(ccc12)C#N)C(=O)NCC(C)(C)CO",9.166
50420877,CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(Br)ccc12,5.2588
50420878,CCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,5.8216
50420881,C=CCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,6.2518
50420882,CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,5.7799
50420883,Cn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,6.3116
50420884,CCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,6.1561
50420885,C=CCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,6.2757
50420887,C=CCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,5.7383
50420888,CCCCCn1cc(CC(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,5.6234
50420890,CCCCCn1cc(C(=O)C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,6.4623
50420891,C=CCn1cc(C(=O)C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,5.4417
50420892,C=CCn1cc(C(=O)C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,5.4073
50420894,C=CCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,7.317
50420896,C=CCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,5.5538
50420897,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccccc1,5.978
50420898,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1ccco1,6.4665
50420899,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2cc(ccc12)-c1cccs1,5.4412
50420900,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccc(cc12)-c1ccccc1,8.6925
50426082,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)c(C)sc12,7.3665
50426083,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)csc12,7.8539
50426084,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)csc12,7.284
50426085,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)csc12,7.0655
50426086,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)noc12,5.8333
50426087,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)noc12,6.8386
50426088,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)noc12,6.8097
50426093,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cnn(C)c12,5.3231
50426094,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2cnn(C)c12,5.342
50426095,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2cnn(C)c12,5.2882
50426096,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(nn(C)c12)C(C)(C)C,5.4256
50426098,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(CC)nn(C)c12,6.3565
50426099,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(CC)nn(C)c12,6.0191
50426103,CCCCCn1cc(C(=O)Nc2ccccc2)c(=O)c2c(C)nn(C)c12,6.063
50426104,CCCCCn1cc(C(=O)NC(C)CCC(C)C)c(=O)c2c(C)nn(C)c12,5.7459
50426105,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2c(C)nn(C)c12,5.9788
50426106,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(C)nn(C)c12,6.0969
50426107,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)nn(C)c12,6.5986
50426108,CCCCCn1cc(C(=O)N[C@@H]2CC[C@H](C)CC2)c(=O)c2c(C)nn(C)c12,6.1409
50426109,CCCCCn1cc(C(=O)N[C@H]2CC[C@H](C)CC2)c(=O)c2c(C)nn(C)c12,5.3403
50426110,CCCCCn1cc(C(=O)NCC2CCCCC2)c(=O)c2c(C)nn(C)c12,5.9492
50426113,Cc1nn(C)c2n(Cc3ccccc3)cc(C(=O)NC3CCCCC3)c(=O)c12,5.3718
50426114,CCCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)nn(C)c12,5.4123
50426118,CCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)nn(C)c12,6.1203
50426119,CCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)nn(C)c12,5.901
50426120,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(C)nn(C)c12,6.301
50426121,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(nc12)-c1ccccc1,6.2815
50426122,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2ncnc12,6.1475
50427397,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccccc2)cc1,5.7513
50427401,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2cccc(C)c2)cc1,5.0849
50427403,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(OC)cc2)cc1,5.1367
50427404,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(Cl)cc2)cc1,5.6919
50427405,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccc(F)cc2)cc1,5.3698
50427406,CCN(CC)c1ccc(CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)S(=O)(=O)c2ccccc2)cc1,4.9586
50427407,CCN(CC)c1ccc(CN(C(=O)C2CCCCC2)c2ccc(C)cc2)cc1,6.6946
50427408,CCN(CC)c1ccc(CN(C(=O)Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,5.4949
50427410,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(cc2)C(C)C)cc1,5.473
50427411,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2cccc(C)c2)cc1,6.6615
50427412,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,6.3595
50427413,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(OC)cc2)cc1,5.8871
50427414,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,6.3851
50427415,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,6.0665
50427416,CCN(CC)c1ccc(CN(c2ccc(C)cc2)S(=O)(=O)c2ccccc2)cc1,6.289
50427420,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2cccc(C)c2)cc1,6.0625
50427421,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,6.8633
50427423,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,5.1793
50427424,CCN(CC)c1ccc(CN(c2ccc(Cl)cc2)S(=O)(=O)c2ccc(F)cc2)cc1,5.9485
50428092,CCCc1ccc(O)c(c1)-c1cc(CCC)ccc1O,5.6459
50428173,COc1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)N1CCCCC1)c1ccccc1,6.2291
50428174,CCN(CC)c1ccc(CN(c2ncc(C)s2)S(=O)(=O)c2ccc(OC)cc2)cc1,6.2218
50428175,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(cc2)C(C)C)cc1,5.8539
50428176,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(OC)cc2)cc1,6.1805
50428177,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(cc2)C(C)C)cc1,5.8861
50428178,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(OC)cc2)cc1,6.0757
50428179,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(cc2)C(C)C)cc1,5.699
50428180,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(OC)cc2)cc1,6.301
50428181,CCN(CC)c1ccc(CN(CC=C)S(=O)(=O)c2ccc(C)cc2)cc1,5.9031
50428182,CCN(CC)c1ccc(CN(C2CCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,6.301
50428183,CCN(CC)c1ccc(CN(c2ncc(C)s2)S(=O)(=O)c2ccc(C)cc2)cc1,6.4685
50428184,CCN(CC)c1ccc(CN(C2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,6.6778
50428185,CCN(CC)c1ccc(CN(c2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,7.0915
50428186,CCN(CC)c1ccc(CN(Cc2cccs2)S(=O)(=O)c2ccc(C)cc2)cc1,6.2147
50428187,CCN(CC)c1ccc(CN(Cc2ccco2)S(=O)(=O)c2ccc(C)cc2)cc1,6.2441
50428188,CCN(CC)c1ccc(CN(CC2CCCCC2)S(=O)(=O)c2ccc(C)cc2)cc1,6.2518
50428189,CCN(CC)c1ccc(CN(Cc2ccc(F)cc2)S(=O)(=O)c2ccc(C)cc2)cc1,5.6478
50428190,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(OC)cc2)cc1,6.1612
50428191,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(cc2)C(C)C)cc1,6.284
50428192,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(F)cc2)cc1,6.0315
50428193,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(Cl)cc2)cc1,6.3665
50428194,Cc1ccc(cc1)S(=O)(=O)N(Cc1ccccc1)Cc1ccc(cc1)N1CCCCC1,5.8861
50428195,CCN(CC)c1ccc(CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,5.6383
50429823,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCN2CCOCC2)c2ccccc12,8.1675
50431800,Cc1c(nn(c1-c1ccccc1)-c1ccccc1)C(=O)NN1CCCCC1,5.0137
50431803,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(n1)-c1ccccc1,5.3387
50431808,CCCCCc1cc(-c2ccccc2)n(n1)-c1ccccc1,5.2106
50438779,CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,5.0516
50438782,CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)NCc1cccc(OC)c1,5.062
50438783,CCCCC\C=C/C\C=C/CCCCCCCC(=O)NCc1ccccc1,6.3188
50447016,Nc1ccc2n(Cc3ccccc3)nc(OCc3ccccc3)c2c1,5.3979
50447021,CCCCCn1nc(OCc2ccc3ccccc3c2)c2cc(ccc12)[N+]([O-])=O,5.7959
50447022,CCCCCn1nc(OCc2ccc(OC)cc2)c2cc(ccc12)[N+]([O-])=O,6.0969
50447023,[O-][N+](=O)c1ccc2n(Cc3ccccc3)nc(OCc3ccccc3)c2c1,5.9208
50447025,CCCCCOc1nn(CCCCC)c2ccc(cc12)[N+]([O-])=O,5.8861
50447031,C(Oc1nn(CC2CCCCC2)c2ccccc12)C1CCCCC1,6.699
50449588,Clc1ccc(COc2cccc(\C=C3/N4CCSC4=NC3=O)c2)cc1,5.7773
50449593,CSC1=NC(=O)\C(N1)=C\c1cccc(OCc2ccc(Cl)cc2)c1,5.6556
50449594,Clc1ccc(COc2cccc(\C=C3/SC(=O)NC3=O)c2)cc1,5.2976
50454095,Cc1ccc(Cn2nc(cc(c2=O)S(=O)(=O)NC2CCCCCC2)-c2ccc(C)cc2)cc1,5.9234
50454096,Cc1ccc(cc1)-c1cc(nnc1-c1ccc(C)cc1)S(=O)(=O)NC1CCCC1,5.8351
50454097,Cc1ccc(cc1)-c1cc(nnc1-c1ccc(C)cc1)S(=O)(=O)NC1CCCCCC1,6.0969
50454098,Cc1ccc(cc1)-c1cc(SNC2CCCCCC2)nnc1-c1ccc(C)cc1,6.2154
50454100,"CC1C2CC(CC1NSc1cc(-c3ccc(C)cc3)c(nn1)-c1ccc(C)cc1)C2(C)C, CC1C2CC(CC1NSc1cc(-c3ccc(C)cc3)c(nn1)-c1ccc(C)cc1)C2(C)C",6.9296
50454101,Cc1ccc(cc1)-c1cc(SNCC2CCC3CC2C3(C)C)nnc1-c1ccc(C)cc1,5.9038
50454102,Cc1ccc(cc1)-c1cc(SNCC2C3(C)CCC(C3)C2(C)C)nnc1-c1ccc(C)cc1,6.6073
50454103,Cc1ccc(cc1)-c1cc(nnc1-c1ccc(C)cc1)S(=O)(=O)NC1CCCCC1,5.4432
50454104,Cc1ccc(cc1)-c1cc(nnc1-c1ccc(C)cc1)S(=O)(=O)NC1CC2CCC1(C)C2(C)C,5.8908
50454105,"CC1C2CC(CC1NS(=O)(=O)c1cc(-c3ccc(C)cc3)c(nn1)-c1ccc(C)cc1)C2(C)C, CC1C2CC(CC1NS(=O)(=O)c1cc(-c3ccc(C)cc3)c(nn1)-c1ccc(C)cc1)C2(C)C",6.6982
50454106,Cc1ccc(cc1)-c1cc(SNC2CCCC2)nnc1-c1ccc(C)cc1,6.1403
50454107,"Cc1ccc(cc1)-c1cc(SNC2CC3CCC2(C)C3(C)C)nnc1-c1ccc(C)cc1, Cc1ccc(cc1)-c1cc(SNC2CC3CCC2(C)C3(C)C)nnc1-c1ccc(C)cc1",6.9753
50454108,Cc1ccc(cc1)-c1cc(SNCC23CC4CC(CC(C4)C2)C3)nnc1-c1ccc(C)cc1,6.067
50454112,CC(C)C1CCC(C)CC1NSc1cc(-c2ccc(C)cc2)c(nn1)-c1ccc(C)cc1,6.15
50461685,FC(F)(F)Oc1ccccc1CN1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.699
50461686,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)c1ccc(cc1)C#N)-c1ccccc1Cl,8.699
50461687,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2ccccc2C#N)CC1)-c1ccccc1Cl,8.5229
50461688,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)C1CCCCC1)-c1ccccc1Cl,8.699
50461689,CC(N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccncc1,7.9208
50461690,COc1ccc(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cc1,7.9208
50461691,Fc1ccc(cc1)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.699
50461692,Cc1ccccc1CN1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.3979
50461693,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)c1ccccc1)-c1ccccc1Cl,8.699
50461694,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)c1ccccc1C#N)-c1ccccc1Cl,8.699
50461695,COc1ccccc1N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.699
50461696,COc1ccc(cc1)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.5229
50461697,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2ccccc2)CC1)-c1ccccc1Cl,8.3979
50461698,CC(N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1)c1ccccc1,8.9586
50461699,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2ccncc2)CC1)-c1ccccc1Cl,7.6576
50461700,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2ccncc2Cl)CC1)-c1ccccc1Cl,8.5229
50461701,FC(F)(F)c1ccccc1CN1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.301
50461702,Fc1ccc(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cc1,8.3979
50461703,Clc1ccc(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cc1,9
50461704,Cc1nc(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)no1,7.6198
50461705,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CCc2ccccc2)CC1)-c1ccccc1Cl,8.699
50461706,Oc1cccc(c1)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,7.6021
50461707,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)C(C#N)c1ccccc1)-c1ccccc1Cl,8.1549
50461708,Fc1ccccc1CN1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.1549
50461709,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2ccccc2Cl)CC1)-c1ccccc1Cl,8.0969
50461710,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(Cc2cccc(Cl)c2)CC1)-c1ccccc1Cl,9.0458
50461711,Cc1ccc(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cc1,8.0969
50461712,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)c1ccccn1)-c1ccccc1Cl,8.699
50461713,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CCc2ccncc2)CC1)-c1ccccc1Cl,7.9208
50461714,Cc1c(CN2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cnn1C,8.0969
50463396,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)C(=O)C1COc2ccccc2O1)-c1ccccc1Cl,8.301
50463397,Fc1ccccc1NC(=O)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.2218
50463398,FC(F)(F)CCS(=O)(=O)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.9208
50463399,CCCCC(=O)N1CCN(CC1)c1ncnc2n(c(nc12)-c1ccccc1Cl)-c1ccc(Cl)cc1,8.2218
50463400,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)C(=O)NC1CCCC1)-c1ccccc1Cl,8.301
50463401,FC(F)Oc1ccc(NC(=O)N2CCN(CC2)c2ncnc3n(c(nc23)-c2ccccc2Cl)-c2ccc(Cl)cc2)cn1,8.3979
50463402,Clc1ccc(cc1)-n1c(nc2c(ncnc12)N1CCN(CC1)S(=O)(=O)CC1CCOCC1)-c1ccccc1Cl,8.5229
